Date,BTC,DOGE,ETH,LTC,MONERO
27/08/2015 23:59,224.7689972,0.000129218,1.147699952,2.866050005,0.481626987
28/08/2015 23:59,231.3959961,0.000132449,1.191380024,2.906290054,0.476550013
29/08/2015 23:59,229.7799988,0.000131039,1.182549953,2.876509905,0.459008992
30/08/2015 23:59,228.7610016,0.000129079,1.319270015,2.848400116,0.467238009
31/08/2015 23:59,230.0559998,0.000128956,1.358240008,2.842070103,0.458516985
01/09/2015 23:59,228.1210022,0.00012711,1.351609945,2.820009947,0.468082994
02/09/2015 23:59,229.2839966,0.000126101,1.29479003,2.795449972,0.459289998
03/09/2015 23:59,227.1829987,0.000122393,1.26493001,2.633140087,0.467873991
04/09/2015 23:59,230.2980042,0.000125114,1.274410009,2.7011199,0.481593996
05/09/2015 23:59,235.0189972,0.000129952,1.338809967,2.919539928,0.505110979
06/09/2015 23:59,239.8399963,0.000132008,1.295830011,3.048069954,0.499451995
07/09/2015 23:59,239.8470001,0.00013006,1.246649981,3.045900106,0.517401993
08/09/2015 23:59,243.6069946,0.000131462,1.242429972,3.047379971,0.506011009
09/09/2015 23:59,238.1679993,0.000129615,1.206509948,2.923919916,0.49724701
10/09/2015 23:59,238.477005,0.000128532,1.165770054,2.949359894,0.495324999
11/09/2015 23:59,240.1069946,0.00013079,0.982977986,2.957459927,0.465472996
12/09/2015 23:59,235.2290039,0.000127184,1.038740039,2.825550079,0.462864995
13/09/2015 23:59,230.5119934,0.000125804,0.936003029,2.815939903,0.482288986
14/09/2015 23:59,230.6439972,0.00012484,0.875621974,2.84465003,0.502379
15/09/2015 23:59,230.3040009,0.000125754,0.944410026,2.823189974,0.509974003
16/09/2015 23:59,229.0910034,0.000123954,0.907175004,2.802979946,0.494782001
17/09/2015 23:59,229.8099976,0.000125067,0.874230981,2.906369925,0.500440001
18/09/2015 23:59,232.9750061,0.00012652,0.853685021,2.956959963,0.496417999
19/09/2015 23:59,231.4929962,0.000126146,0.882390976,2.873579979,0.485971004
20/09/2015 23:59,231.2120056,0.000126059,0.938444972,2.846440077,0.480452001
21/09/2015 23:59,227.0850067,0.000129836,0.919046998,2.799129963,0.471828997
22/09/2015 23:59,230.6179962,0.000125982,0.901795983,2.84465003,0.464605987
23/09/2015 23:59,230.2830048,0.000123545,0.893405974,2.865550041,0.468677998
24/09/2015 23:59,234.529007,0.000123856,0.813610017,2.92998004,0.451514989
25/09/2015 23:59,235.1439972,0.000121969,0.736222982,2.892859936,0.445104986
26/09/2015 23:59,234.3399963,0.000123255,0.785964012,2.886879921,0.437709987
27/09/2015 23:59,232.7570038,0.000121714,0.720839024,2.87116003,0.448998004
28/09/2015 23:59,239.1419983,0.00012439,0.582885981,3.072799921,0.435817003
29/09/2015 23:59,236.6869965,0.000120996,0.661145985,2.969990015,0.399881989
30/09/2015 23:59,236.0599976,0.000123134,0.738644004,3.00977993,0.404695988
01/10/2015 23:59,237.548996,0.0001224,0.690214992,3.001919985,0.409897
02/10/2015 23:59,237.2929993,0.000122651,0.678574026,2.993200064,0.409927994
03/10/2015 23:59,238.7299957,0.000121189,0.687170982,3.03008008,0.400312006
04/10/2015 23:59,238.2590027,0.000118435,0.668379009,3.014359951,0.416150987
05/10/2015 23:59,240.3829956,0.000117428,0.628642976,3.015990019,0.411377996
06/10/2015 23:59,246.0630035,0.000121371,0.650645018,3.145930052,0.393186003
07/10/2015 23:59,242.9689941,0.000120903,0.609387994,3.058579922,0.38787201
08/10/2015 23:59,242.3040009,0.00011922,0.621716022,3.064029932,0.397329003
09/10/2015 23:59,243.9309998,0.000118915,0.650627971,3.107969999,0.387789011
10/10/2015 23:59,244.9409943,0.00011851,0.627857029,3.105989933,0.380724013
11/10/2015 23:59,247.0500031,0.000120441,0.634962976,3.145040035,0.395316988
12/10/2015 23:59,245.3079987,0.000118963,0.626030028,3.137200117,0.388015002
13/10/2015 23:59,249.5079956,0.000121027,0.607654989,3.179739952,0.384265989
14/10/2015 23:59,251.9889984,0.000120375,0.522967994,3.144180059,0.390841007
15/10/2015 23:59,254.3200073,0.000119748,0.561878026,3.104890108,0.411511004
16/10/2015 23:59,262.868988,0.000120774,0.53649497,3.107350111,0.426941991
17/10/2015 23:59,270.6400146,0.000121139,0.54717797,3.071540117,0.409797013
18/10/2015 23:59,261.6430054,0.000118908,0.517733991,3.022789955,0.403212011
19/10/2015 23:59,263.4370117,0.000118657,0.489014,3.047970057,0.399646014
20/10/2015 23:59,269.4630127,0.000118494,0.434828997,3.092600107,0.394596994
21/10/2015 23:59,266.2720032,0.000116641,0.447329015,3.075150013,0.403236002
22/10/2015 23:59,274.0230103,0.000117727,0.567701995,3.114650011,0.393922001
23/10/2015 23:59,276.4960022,0.000114539,0.539656997,3.111540079,0.395808011
24/10/2015 23:59,281.6539917,0.000114052,0.56358999,3.099859953,0.407067001
25/10/2015 23:59,283.6799927,0.000115553,0.616038978,3.065789938,0.387959987
26/10/2015 23:59,285.2999878,0.000116075,0.731316984,3.10442996,0.409574002
27/10/2015 23:59,293.7879944,0.000117989,0.869641006,3.094549894,0.448828995
28/10/2015 23:59,304.6180115,0.000125957,1.00248003,3.100769997,0.447102994
29/10/2015 23:59,313.855011,0.000141273,1.206660032,3.782210112,0.456441998
30/10/2015 23:59,328.0150146,0.00015086,1.04121995,4.06167984,0.404538006
31/10/2015 23:59,314.1659851,0.000137093,0.91662699,3.804330111,0.423505008
01/11/2015 23:59,325.4309998,0.000141312,1.055670023,3.959300041,0.442885995
02/11/2015 23:59,361.1889954,0.000147305,0.989789009,4.164899826,0.442707002
03/11/2015 23:59,403.4169922,0.00015586,1.013360023,4.589799881,0.505868971
04/11/2015 23:59,411.5629883,0.000149135,0.899049997,4.230219841,0.432529986
05/11/2015 23:59,386.3540039,0.000146244,0.895636976,3.961639881,0.439195007
06/11/2015 23:59,374.4700012,0.00014144,0.926032007,3.548010111,0.452638
07/11/2015 23:59,386.4819946,0.000144574,0.927973986,3.598870039,0.497653991
08/11/2015 23:59,373.3680115,0.000136041,1.027469993,3.419070005,0.472775996
09/11/2015 23:59,380.2569885,0.000134845,0.999278009,3.396620035,0.46095401
10/11/2015 23:59,336.8190002,0.000123121,0.934347987,3.115149975,0.450298995
11/11/2015 23:59,311.0840149,0.000124902,0.79182899,2.969389915,0.443275005
12/11/2015 23:59,338.1520081,0.000130395,0.895711005,3.278700113,0.452618986
13/11/2015 23:59,336.7529907,0.000129527,0.904096007,3.225990057,0.424852997
14/11/2015 23:59,332.9060059,0.000129572,0.888812006,3.194610119,0.430810004
15/11/2015 23:59,320.1659851,0.000124862,0.906368017,3.065799952,0.435954005
16/11/2015 23:59,330.7510071,0.00013104,0.928961992,3.189450026,0.428999007
17/11/2015 23:59,335.0939941,0.000132501,1.007979989,3.201980114,0.415567011
18/11/2015 23:59,334.5899963,0.000135025,0.993318975,3.18550992,0.40705201
19/11/2015 23:59,326.1489868,0.000130205,0.955532014,3.13361001,0.389315993
20/11/2015 23:59,322.0220032,0.000131092,0.924920022,3.115570068,0.391905993
21/11/2015 23:59,326.927002,0.000131306,0.976140022,3.150269985,0.395823985
22/11/2015 23:59,324.5360107,0.000127936,0.968017995,3.136830091,0.391113013
23/11/2015 23:59,323.04599,0.000130046,0.946968973,3.12409997,0.390148014
24/11/2015 23:59,320.04599,0.000127823,0.900191009,3.107830048,0.387683988
25/11/2015 23:59,328.2059937,0.000130499,0.863537014,3.344439983,0.404662997
26/11/2015 23:59,352.6839905,0.000132324,0.88418299,3.608340025,0.38626799
27/11/2015 23:59,358.0419922,0.00013293,0.867950976,3.578609943,0.392040014
28/11/2015 23:59,357.381012,0.000129965,0.915702999,3.522589922,0.401147008
29/11/2015 23:59,371.2940063,0.000130276,0.878614008,3.669729948,0.395224988
30/11/2015 23:59,377.3210144,0.000128447,0.873118997,3.621220112,0.376028001
01/12/2015 23:59,362.4880066,0.000127257,0.874800026,3.434900045,0.368687987
02/12/2015 23:59,359.1870117,0.000130084,0.821210027,3.342250109,0.366890997
03/12/2015 23:59,361.04599,0.00012869,0.812143028,3.377490044,0.370804995
04/12/2015 23:59,363.1830139,0.00012882,0.840040982,3.361809969,0.451303989
05/12/2015 23:59,388.9490051,0.000130285,0.862438023,3.523720026,0.439947009
06/12/2015 23:59,388.7829895,0.000127579,0.835500002,3.473099947,0.421294987
07/12/2015 23:59,395.5360107,0.000133269,0.811263978,3.645139933,0.429360002
08/12/2015 23:59,415.5629883,0.000136092,0.822117984,3.686919928,0.452073008
09/12/2015 23:59,417.5629883,0.000142332,0.792167008,3.669029951,0.431434005
10/12/2015 23:59,415.4790039,0.000139118,0.840395987,3.663939953,0.458294004
11/12/2015 23:59,451.9379883,0.000149879,0.929762006,3.8364501,0.455325991
12/12/2015 23:59,434.9970093,0.000141728,0.976972997,3.606329918,0.465171009
13/12/2015 23:59,433.7550049,0.000143413,0.952884018,3.626739979,0.534761012
14/12/2015 23:59,444.1820068,0.000145052,0.993022025,3.614569902,0.55635798
15/12/2015 23:59,465.3210144,0.000149996,1.014150023,3.833770037,0.51899302
16/12/2015 23:59,454.9339905,0.000150077,0.991182029,3.698920012,0.501231015
17/12/2015 23:59,456.0780029,0.000155016,0.940701008,3.74000001,0.499437988
18/12/2015 23:59,463.6159973,0.000155147,0.920126975,3.756959915,0.47101301
19/12/2015 23:59,462.321991,0.000152692,0.908071995,3.720619917,0.507456005
20/12/2015 23:59,442.6849976,0.000143317,0.903885007,3.536119938,0.488745004
21/12/2015 23:59,438.6390076,0.000142716,0.900771022,3.458689928,0.480098993
22/12/2015 23:59,436.571991,0.000142232,0.864202023,3.419529915,0.482244015
23/12/2015 23:59,442.401001,0.000146927,0.85807699,3.578069925,0.490058005
24/12/2015 23:59,454.9849854,0.000147353,0.863261998,3.644000053,0.484162986
25/12/2015 23:59,455.6530151,0.000147073,0.870362997,3.624749899,0.446716011
26/12/2015 23:59,417.2739868,0.000138961,0.854602993,3.424420118,0.451554
27/12/2015 23:59,422.822998,0.000144893,0.856365025,3.479049921,0.446927994
28/12/2015 23:59,422.2789917,0.000138713,0.845004976,3.466029882,0.456160009
29/12/2015 23:59,432.9830017,0.000155457,0.873054028,3.500260115,0.441027999
30/12/2015 23:59,426.6199951,0.000152572,0.911957979,3.459140062,0.470402002
31/12/2015 23:59,430.5669861,0.000151005,0.933542013,3.480170012,0.497866988
01/01/2016 23:59,434.3340149,0.000154392,0.948023975,3.508980036,0.532667994
02/01/2016 23:59,433.4379883,0.000150743,0.937124014,3.502160072,0.500311971
03/01/2016 23:59,430.0109863,0.000145759,0.971904993,3.483069897,0.517387986
04/01/2016 23:59,433.0910034,0.000143645,0.954479992,3.495389938,0.499271989
05/01/2016 23:59,431.9599915,0.000137109,0.950176001,3.469670057,0.505052984
06/01/2016 23:59,429.105011,0.000134536,0.950860023,3.453560114,0.492529005
07/01/2016 23:59,458.0480042,0.000139256,0.942004979,3.604140043,0.488417
08/01/2016 23:59,453.230011,0.00015829,0.986788988,3.568880081,0.490135014
09/01/2016 23:59,447.6109924,0.000179806,0.986832976,3.560570002,0.488577992
10/01/2016 23:59,447.9909973,0.000166788,0.999230981,3.536720037,0.482048988
11/01/2016 23:59,448.428009,0.000170692,1.06159997,3.556619883,0.49011299
12/01/2016 23:59,435.6900024,0.000179768,1.141000032,3.49368,0.484302014
13/01/2016 23:59,432.3710022,0.000177094,1.125200033,3.476020098,0.486483008
14/01/2016 23:59,430.3059998,0.000174839,1.189589977,3.465990067,0.428456008
15/01/2016 23:59,364.3309937,0.000149139,1.208009958,2.996779919,0.496668011
16/01/2016 23:59,387.5360107,0.000155027,1.220289946,3.08694005,0.450774014
17/01/2016 23:59,382.2990112,0.000152153,1.327469945,3.026190042,0.502345979
18/01/2016 23:59,387.1679993,0.000151174,1.426339984,3.04895997,0.545903981
19/01/2016 23:59,380.1489868,0.000148104,1.371389985,3.017440081,0.535094976
20/01/2016 23:59,420.230011,0.00016804,1.531820059,3.388530016,0.549362004
21/01/2016 23:59,410.2619934,0.000163254,1.553570032,3.220779896,0.536994994
22/01/2016 23:59,382.4920044,0.000168246,1.501270056,3.076570034,0.616020024
23/01/2016 23:59,387.4909973,0.00017233,1.972669959,3.103480101,0.622049987
24/01/2016 23:59,402.9710083,0.000193186,2.141200066,3.180999994,0.581354022
25/01/2016 23:59,391.7260132,0.000211721,2.499269962,3.127279997,0.584981978
26/01/2016 23:59,392.1530151,0.000356273,2.276370049,3.154819965,0.610870004
27/01/2016 23:59,394.9719849,0.000455076,2.388550043,3.287450075,0.563129008
28/01/2016 23:59,380.2890015,0.000344136,2.526489973,3.120160103,0.518249989
29/01/2016 23:59,379.473999,0.000316405,2.49496007,3.1113801,0.511528015
30/01/2016 23:59,378.2550049,0.000257987,2.445060015,3.080800056,0.483429015
31/01/2016 23:59,368.7669983,0.000277032,2.306040049,3.052160025,0.497961998
01/02/2016 23:59,373.0559998,0.000270234,2.211689949,3.07723999,0.501037002
02/02/2016 23:59,374.447998,0.000262285,2.439640045,3.075870037,0.491973996
03/02/2016 23:59,369.9490051,0.000265091,2.5286901,3.047529936,0.507164001
04/02/2016 23:59,389.5939941,0.000287009,2.578039885,3.162770033,0.496351987
05/02/2016 23:59,386.5490112,0.000305498,2.538990021,3.137409925,0.480421007
06/02/2016 23:59,376.5220032,0.000306131,2.534460068,3.098999977,0.479407012
07/02/2016 23:59,376.6199951,0.000285056,2.964339972,3.085959911,0.481635988
08/02/2016 23:59,373.446991,0.000286896,3.17979002,3.062160015,0.464850008
09/02/2016 23:59,376.0289917,0.000291881,4.044640064,3.081549883,0.480423987
10/02/2016 23:59,381.6489868,0.00029808,4.436260223,3.095249891,0.516381025
11/02/2016 23:59,379.6539917,0.000289788,6.013100147,3.075619936,0.612498999
12/02/2016 23:59,384.2630005,0.000300687,5.546979904,3.11187005,0.804310977
13/02/2016 23:59,391.8599854,0.000295003,5.385320187,3.129689932,0.846403003
14/02/2016 23:59,407.230011,0.000300999,5.239729881,3.210589886,0.791647017
15/02/2016 23:59,400.1849976,0.000298126,5.288350105,3.182509899,0.935743988
16/02/2016 23:59,407.4880066,0.000291608,4.315289974,3.209009886,0.733156025
17/02/2016 23:59,416.321991,0.000278482,3.757240057,3.241029978,0.774532974
18/02/2016 23:59,422.3729858,0.000277825,4.399129868,3.251430035,0.819087982
19/02/2016 23:59,420.7850037,0.00029683,4.737889767,3.252789974,0.824464977
20/02/2016 23:59,437.1640015,0.000291063,4.341330051,3.457989931,0.782148004
21/02/2016 23:59,438.7980042,0.000285497,4.653619766,3.464270115,0.778029978
22/02/2016 23:59,437.7479858,0.000282672,5.616499901,3.483629942,0.75652802
23/02/2016 23:59,420.7359924,0.000279807,5.586209774,3.396929979,0.801250994
24/02/2016 23:59,424.9549866,0.000277561,6.236470222,3.374870062,0.806427002
25/02/2016 23:59,424.5440063,0.000269377,6.104800224,3.36552,0.813594997
26/02/2016 23:59,432.1520081,0.000259282,5.92166996,3.416790009,0.829699993
27/02/2016 23:59,432.5190125,0.000254927,6.425859928,3.412879944,0.870485008
28/02/2016 23:59,433.5039978,0.000254411,6.468349934,3.441859961,0.870503008
29/02/2016 23:59,437.696991,0.000249722,6.33698988,3.44611001,0.847995996
01/03/2016 23:59,435.1229858,0.000248716,7.653689861,3.432970047,0.827633023
02/03/2016 23:59,423.9890137,0.000244038,8.465390205,3.365020037,1.090010047
03/03/2016 23:59,421.651001,0.000244975,9.294150352,3.323529959,1.099329948
04/03/2016 23:59,410.9389954,0.000238487,10.40600014,3.250230074,1.201689959
05/03/2016 23:59,400.5700073,0.000223592,11.00370026,3.192159891,1.20291996
06/03/2016 23:59,407.7070007,0.000221122,11.38290024,3.221649885,1.071210027
07/03/2016 23:59,414.3210144,0.00023273,9.552630424,3.267750025,1.186540008
08/03/2016 23:59,413.9719849,0.000219746,9.84720993,3.254220009,1.24240005
09/03/2016 23:59,414.8599854,0.000229997,11.89799976,3.279850006,1.094810009
10/03/2016 23:59,417.131012,0.000240696,11.30500031,3.287549973,1.097329974
11/03/2016 23:59,421.6900024,0.00024101,11.08279991,3.38470006,1.154520035
12/03/2016 23:59,411.6239929,0.000236624,13.5333004,3.290179968,1.244650006
13/03/2016 23:59,414.0650024,0.000244648,14.47500038,3.307399988,1.116219997
14/03/2016 23:59,416.4379883,0.000238259,12.45259953,3.303519964,1.143720031
15/03/2016 23:59,416.8299866,0.000231457,13.01000023,3.305779934,1.147109985
16/03/2016 23:59,417.0109863,0.000230536,12.52089977,3.309390068,1.301169991
17/03/2016 23:59,420.6210022,0.00022273,11.08150005,3.307389975,1.14677
18/03/2016 23:59,409.5480042,0.000209456,10.99810028,3.169810057,1.20844996
19/03/2016 23:59,410.4440002,0.000219822,10.53069973,3.178250074,1.516739964
20/03/2016 23:59,413.7550049,0.000214021,10.31980038,3.205549955,1.491330028
21/03/2016 23:59,413.3070068,0.000212121,11.86410046,3.200910091,1.387730002
22/03/2016 23:59,418.0889893,0.000216829,11.2748003,3.234719992,1.454869986
23/03/2016 23:59,418.0409851,0.000211819,12.41670036,3.242799997,1.701709986
24/03/2016 23:59,416.3940125,0.000213203,11.23499966,3.224699974,1.602530003
25/03/2016 23:59,417.177002,0.000214462,10.7432003,3.229069948,1.698029995
26/03/2016 23:59,417.9450073,0.000212538,10.97399998,3.230570078,1.530900002
27/03/2016 23:59,426.7650146,0.000215881,10.41919994,3.303600073,1.489480019
28/03/2016 23:59,424.2309875,0.000215322,11.66559982,3.26406002,1.491209984
29/03/2016 23:59,416.5159912,0.000254353,11.65639973,3.226330042,1.445749998
30/03/2016 23:59,414.8160095,0.000233931,11.95289993,3.219409943,1.400650024
31/03/2016 23:59,416.7290039,0.000232917,11.4034996,3.257070065,1.461429954
01/04/2016 23:59,417.9599915,0.000224188,11.66359997,3.239949942,1.548539996
02/04/2016 23:59,420.8729858,0.00022588,11.59889984,3.262109995,1.543169975
03/04/2016 23:59,420.9039917,0.000221196,11.61830044,3.262680054,1.596519947
04/04/2016 23:59,421.4440002,0.000219614,11.1573,3.250590086,1.52128005
05/04/2016 23:59,424.0299988,0.000213744,10.43809986,3.251650095,1.511999965
06/04/2016 23:59,423.4129944,0.000216474,10.68540001,3.255929947,1.500270009
07/04/2016 23:59,422.7449951,0.000211692,10.06970024,3.245320082,1.237969995
08/04/2016 23:59,420.348999,0.000210978,9.719590187,3.220269918,1.129240036
09/04/2016 23:59,419.4110107,0.000207701,9.150620461,3.216200113,1.095829964
10/04/2016 23:59,421.5639954,0.000204199,8.936340332,3.226989985,1.022420049
11/04/2016 23:59,422.4830017,0.000214301,8.643790245,3.241770029,0.955986023
12/04/2016 23:59,425.1900024,0.000229271,7.442309856,3.257319927,1.030279994
13/04/2016 23:59,423.7340088,0.000234482,8.044420242,3.238859892,1.006450057
14/04/2016 23:59,424.2820129,0.00023015,8.38724041,3.239609957,0.990145028
15/04/2016 23:59,429.7130127,0.000232586,8.242779732,3.278830051,0.977982998
16/04/2016 23:59,430.571991,0.000230168,8.609499931,3.273819923,1.036339998
17/04/2016 23:59,427.3989868,0.000226472,9.309100151,3.257770061,1.114169955
18/04/2016 23:59,428.5910034,0.000224585,9.036000252,3.240390062,1.111179948
19/04/2016 23:59,435.5090027,0.00022162,8.71487999,3.285170078,1.062270045
20/04/2016 23:59,441.3890076,0.000226153,8.465789795,3.278379917,0.977232993
21/04/2016 23:59,449.4249878,0.000226439,8.102169991,3.346400023,0.980428994
22/04/2016 23:59,445.7369995,0.000223685,7.821259975,3.319269896,1.036630034
23/04/2016 23:59,450.2820129,0.000223588,8.294790268,3.334470034,1.014600039
24/04/2016 23:59,458.5549927,0.000226673,8.001350403,3.631829977,0.953361988
25/04/2016 23:59,461.4259949,0.000227371,7.554339886,3.811719894,0.884294987
26/04/2016 23:59,466.0889893,0.000230016,7.39703989,4.045800209,0.941531003
27/04/2016 23:59,444.6870117,0.000223704,7.759970188,3.889709949,0.904793978
28/04/2016 23:59,449.0109863,0.000227532,7.172530174,3.788500071,0.88368398
29/04/2016 23:59,455.0969849,0.000226266,7.457290173,3.813600063,0.916536987
30/04/2016 23:59,448.3179932,0.000225532,8.813980103,3.659749985,0.914292991
01/05/2016 23:59,451.875,0.000226102,8.846500397,3.705199957,0.964394987
02/05/2016 23:59,444.6690063,0.000228984,10.16320038,3.680310011,0.90823698
03/05/2016 23:59,450.3039856,0.00022759,9.31126976,3.740910053,0.916454971
04/05/2016 23:59,446.7219849,0.00022517,9.413769722,3.746789932,0.90684098
05/05/2016 23:59,447.9760132,0.000221104,9.826100349,3.713850021,0.877466023
06/05/2016 23:59,459.6029968,0.00022459,9.346639633,3.822109938,0.880057991
07/05/2016 23:59,458.5360107,0.000222771,9.370510101,3.953449965,0.850585997
08/05/2016 23:59,458.5480042,0.000222309,9.482930183,3.938139915,0.825393021
09/05/2016 23:59,460.4830017,0.000223569,9.297730446,4.056429863,0.829463005
10/05/2016 23:59,450.894989,0.000219869,9.361519814,3.819149971,0.859709978
11/05/2016 23:59,452.7279968,0.000224077,9.996279716,3.882270098,0.875667989
12/05/2016 23:59,454.7659912,0.000235389,10.05780029,3.856800079,0.847763002
13/05/2016 23:59,455.6700134,0.000235892,10.50660038,3.925679922,0.838895023
14/05/2016 23:59,455.67099,0.000231428,10.23970032,4.010119915,0.823822975
15/05/2016 23:59,457.5679932,0.000230913,9.962349892,4.063119888,0.818355978
16/05/2016 23:59,454.1629944,0.000229013,11.17129993,4.006529808,0.813342988
17/05/2016 23:59,453.7829895,0.000226087,12.19880009,3.983129978,0.840542018
18/05/2016 23:59,454.618988,0.000227971,13.55860043,4.003220081,0.853595018
19/05/2016 23:59,438.7149963,0.000225137,14.76970005,3.833389997,0.942221999
20/05/2016 23:59,442.6759949,0.000227861,13.63560009,3.881010056,0.975432992
21/05/2016 23:59,443.1879883,0.000226426,14.01500034,3.954489946,0.938763976
22/05/2016 23:59,439.322998,0.000224338,14.28610039,3.929699898,0.914730012
23/05/2016 23:59,444.1549988,0.000225129,13.46150017,3.968189955,0.901126981
24/05/2016 23:59,445.9809875,0.000224255,12.7322998,3.951410055,0.865886986
25/05/2016 23:59,449.598999,0.000224294,12.52600002,4.045660019,0.860175014
26/05/2016 23:59,453.3840027,0.000228128,12.43039989,4.08246994,0.859090984
27/05/2016 23:59,473.4639893,0.000229745,11.29580021,4.501329899,0.919736981
28/05/2016 23:59,530.039978,0.000236796,11.89290047,4.700679779,0.881718993
29/05/2016 23:59,526.2329712,0.000237908,12.35039997,4.609620094,0.910537004
30/05/2016 23:59,533.8640137,0.000238417,12.72529984,4.670869827,0.928746998
31/05/2016 23:59,531.3859863,0.00023128,14.07730007,4.650390148,0.914870977
01/06/2016 23:59,536.9199829,0.000233578,14.00150013,4.740990162,0.926680028
02/06/2016 23:59,537.9719849,0.000230459,13.73799992,4.71505022,0.945201993
03/06/2016 23:59,569.1939697,0.000237946,13.84669971,4.86097002,0.974353015
04/06/2016 23:59,572.7269897,0.00023655,13.74040031,4.808040142,1.002930045
05/06/2016 23:59,574.9769897,0.000236611,13.97500038,4.81291008,1.006880045
06/06/2016 23:59,585.5369873,0.000235529,13.93410015,4.959159851,1.005010009
07/06/2016 23:59,576.5969849,0.000239545,14.51200008,4.770780087,0.999952018
08/06/2016 23:59,581.6450195,0.000245646,14.41769981,4.748169899,1.114879966
09/06/2016 23:59,574.6300049,0.000265293,14.39859962,4.693120003,1.147060037
10/06/2016 23:59,577.4699707,0.000260458,13.90859985,4.840000153,1.141340017
11/06/2016 23:59,606.7269897,0.000252743,14.19159985,5.013979912,1.252099991
12/06/2016 23:59,672.7839966,0.000270211,15.74370003,5.333580017,1.282240033
13/06/2016 23:59,704.3759766,0.000297835,17.60269928,5.29031992,1.385929942
14/06/2016 23:59,685.559021,0.000319725,18.89319992,5.204020023,1.464480042
15/06/2016 23:59,694.4689941,0.000312602,18.35429955,5.239779949,1.583430052
16/06/2016 23:59,766.3079834,0.000334664,20.58860016,5.660789967,1.754989982
17/06/2016 23:59,748.9089966,0.000321167,15.37679958,5.593269825,2.012500048
18/06/2016 23:59,756.2269897,0.000324366,11.33069992,5.559949875,1.870390058
19/06/2016 23:59,763.7810059,0.000338073,12.23419952,5.593780041,1.833629966
20/06/2016 23:59,737.2260132,0.000323233,11.83950043,5.294539928,1.60860002
21/06/2016 23:59,666.6519775,0.000307247,13.30669975,4.821750164,1.495499969
22/06/2016 23:59,596.1160278,0.000265731,13.0951004,3.910700083,1.557800055
23/06/2016 23:59,623.9769897,0.000279926,13.67619991,3.850509882,1.588909984
24/06/2016 23:59,665.2990112,0.000281366,14.33209991,4.279099941,1.553030014
25/06/2016 23:59,665.1229858,0.000283651,14.28299999,4.233069897,1.482040048
26/06/2016 23:59,629.3670044,0.000284892,13.8501997,4.074309826,1.475280046
27/06/2016 23:59,655.2750244,0.000288071,13.88389969,4.119850159,1.485170007
28/06/2016 23:59,647.0009766,0.000301306,12.17560005,4.100659847,1.545590043
29/06/2016 23:59,639.8900146,0.000295862,12.61120033,4.061880112,1.605499983
30/06/2016 23:59,673.3369751,0.000304281,12.46150017,4.193500042,1.659170032
01/07/2016 23:59,676.2960205,0.000302051,12.19950008,4.255970001,1.750010014
02/07/2016 23:59,703.7020264,0.000306268,12.12839985,4.589920044,1.702980042
03/07/2016 23:59,658.6640015,0.000282217,11.72019958,4.253290176,1.710129976
04/07/2016 23:59,683.6619873,0.000289348,11.47099972,4.540559769,1.734269977
05/07/2016 23:59,670.6270142,0.000287367,10.61139965,4.452280045,1.93859005
06/07/2016 23:59,677.3309937,0.000283728,10.52890015,4.468220234,1.902770042
07/07/2016 23:59,640.5620117,0.000274594,10.1093998,4.111879826,1.981160045
08/07/2016 23:59,666.5230103,0.000277445,11.39459991,4.219910145,1.955669999
09/07/2016 23:59,650.960022,0.000270315,10.96549988,4.163070202,1.912989974
10/07/2016 23:59,649.3599854,0.000272126,10.94760036,4.099830151,1.983340025
11/07/2016 23:59,647.6589966,0.000266849,10.45899963,4.085440159,1.987159967
12/07/2016 23:59,664.5510254,0.000265492,10.51609993,4.153279781,1.934579968
13/07/2016 23:59,654.4680176,0.000262525,10.50049973,4.138549805,2.007040024
14/07/2016 23:59,658.0780029,0.000262081,11.51319981,4.148459911,1.991379976
15/07/2016 23:59,663.2550049,0.000264057,11.95160007,4.159770012,1.982179999
16/07/2016 23:59,660.7670288,0.00026209,11.65279961,4.132669926,1.988070011
17/07/2016 23:59,679.4589844,0.000263062,11.15869999,4.189889908,1.954630017
18/07/2016 23:59,673.1060181,0.000252348,11.03439999,4.148220062,1.902369976
19/07/2016 23:59,672.8640137,0.00024512,11.61909962,4.149159908,1.76275003
20/07/2016 23:59,665.6849976,0.000243511,12.45059967,4.125060081,1.739850044
21/07/2016 23:59,665.0120239,0.000237462,12.65069962,4.120230198,1.829879999
22/07/2016 23:59,650.6190186,0.000237191,14.66189957,4.038290024,1.889510036
23/07/2016 23:59,655.5560303,0.000250653,14.29969978,4.05700016,1.880990028
24/07/2016 23:59,661.2849731,0.000248994,12.74950027,4.070670128,1.845360041
25/07/2016 23:59,654.0969849,0.00024544,13.83609962,4.032040119,1.825719953
26/07/2016 23:59,651.7839966,0.000239749,11.98950005,3.970240116,1.943089962
27/07/2016 23:59,654.3519897,0.000236956,12.97280025,3.95588994,1.853620052
28/07/2016 23:59,655.0349731,0.000238,12.84360027,3.967740059,1.891980052
29/07/2016 23:59,656.9920044,0.000237517,12.79459953,4.077439785,1.91297996
30/07/2016 23:59,655.0469971,0.000238604,12.46100044,4.061810017,1.824190021
31/07/2016 23:59,624.6810303,0.000230459,11.87590027,4.013820171,1.696269989
01/08/2016 23:59,606.2719727,0.000223013,10.94159985,3.86342001,1.485209942
02/08/2016 23:59,547.4650269,0.000205658,8.787280083,3.639580011,1.574810028
